                2012                   1                   3                   5                   0                   2                   0                   2                   2                  72                   3                  -1                   2                   4                 777                   1                  -1                   2                   2                3380                   1                  57                  14                   2                63.9
                2012                   1                   2                   3                   1                   1                  12                   2                   2                   0                   1                  -1                  -1                  -1                 778                   1                  -1                   2                   2                4880                   1                  56                  13                   1                58.9
                2012                   2                   1                   1                   8                   1                   1                   0                   0                   0                   2                  -1                  -1                  -1                 779                   4                  -1                   2                   2                8680                   5                  22                  12                   1                26.7
                2012                   1                   1                   1                   2                   1                  12                   2                   2                  12                   3                   3                   2                   2                 780                   1                  -1                   1                   2                3990                   1                  61                  16                   3                73.0
                2012                   2                   1                   6                   5                   1                   0                   2                   2                   0                   2                  -1                  -1                  -1                 781                   1                  -1                   1                   2                8080                   1                  26                  15                   1                34.7
                2012                   2                   1                   4                   5                   1                  12                   2                   2                  16                   3                   2                   2                   1                 782                   1                  -1                   2                   1                7860                   3                  42                  16                   3                98.9
                2012                   1                   1                   3                   1                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 783                   5                  -1                   2                   1                9680                   1                  87                  15                   2                86.8
                2012                   1                   1                   4                   5                   1                  12                   2                   2                  70                   3                   2                   2                   1                 784                   1                  -1                   2                   1                9480                   1                  32                  16                   3                78.4
                2012                   1                   1                   5                   5                   1                  12                   2                   2                  55                   3                   3                   2                   2                 785                   1                  -1                   2                   2                7390                   1                  42                  16                   3                76.5
                2012                   2                   1                   3                   2                   2                   0                   0                   0                   0                   2                  -1                  -1                  -1                 786                   5                  -1                   2                   2                5170                   2                  89                  12                   1                56.1
                2012                   2                   1                   3                   8                   1                  12                   2                   2                   0                   3                  -1                  -1                  -1                 787                   1                  -1                   2                   1                9370                   3                  55                  13                   1                87.3
                2012                   2                   1                   3                   9                   1                   0                   0                   0                   0                   1                   2                   2                   1                 788                   7                  -1                   2                   2                9290                   3                  38                  16                   3                45.4
                2012                   1                   1                   3                   9                   1                   0                   0                   0                  49                   3                  -1                   2                   4                 789                   5                  -1                   2                   1                9570                   1                  62                  15                   2                56.1
                2012                   1                   1                   4                   2                   1                  12                   2                   2                   0                   1                   3                   2                   1                 790                   1                  -1                   2                   1                 770                   1                  51                  16                   3                95.1
                2012                   2                   1                   5                   9                   1                   0                   0                   0                  55                   3                   2                   2                   2                 791                   7                  -1                   2                   2                8680                   1                  27                  14                   2                42.3
                2012                   1                   1                   1                   9                   1                  12                   2                   2                   0                   2                  -1                  -1                  -1                 792                   1                  -1                   2                   2                 770                   3                  36                  11                   0                12.3
                2012                   2                   1                   4                   9                   1                  12                   2                   2                   0                   1                  -1                  -1                  -1                 793                   3                  40                   2                   1                9570                   1                  34                  14                   1                72.2
                2012                   2                   3                   6                   9                   2                  10                   0                   0                   9                   3                   2                   2                   1                 794                   7                  -1                   2                   2                3390                   1                  36                  16                   3                55.8
                2012                   1                   1                   5                   9                   1                  10                   2                   2                   0                   1                  -1                  -1                  -1                 795                   1                  -1                   2                   2                 770                   5                  29                  14                   2                20.4
                2012                   2                   1                   6                   0                   2                   0                   0                   0                   0                   2                  -1                  -1                  -1                 796                   7                  -1                   2                   2                9999                   1                  42                  12                   1                93.7
                2012                   1                   3                   4                   9                   1                  12                   2                   2                   0                   1                  -1                   2                   4                 797                   1                  -1                   2                   2                3960                   1                  51                  14                   2                51.7
                2012                   1                   1                   6                   9                   2                  11                   2                   2                   0                   3                  -1                  -1                  -1                 798                   1                  -1                   2                   2                8180                   5                  25                  13                   1                99.4
                2012                   2                   1                   4                   0                   2                   0                   0                   0                  36                   3                  -1                   1                   5                 799                   5                  -1                   2                   2                8190                   2                  81                  16                   3                97.8
                2012                   2                   1                   3                   9                   1                   7                   2                   2                   0                   1                  -1                  -1                  -1                 800                   2                  -1                   2                   2                8470                   5                  22                  12                   1                45.4
                2012                   2                   1                   5                   9                   1                  12                   2                   2                   0                   2                  -1                  -1                  -1                 801                   1                  -1                   2                   2                 770                   1                  45                  13                   1                58.9
                2012                   1                   1                   2                   9                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 802                   5                  -1                   2                   2                1990                   1                  61                  13                   1                93.1
                2012                   1                   1                   3                   2                   1                   9                   0                   0                   0                   3                  -1                  -1                  -1                 803                   5                  -1                   1                   2                8560                   2                  79                  15                   1                62.2
                2012                   1                   1                   6                   2                   1                   0                   0                   0                   0                   3                  -1                  -1                  -1                 804                   5                  -1                   2                   2                8780                   1                  63                  12                   1                76.9
                2012                   1                   3                   6                   0                   2                  12                   2                   2                   0                   2                   2                   2                   1                 805                   1                  -1                   2                   2                3990                   1                  60                  20                   4                94.4
                2012                   2                   1                   4                   2                   1                  13                   0                   0                   0                   3                  -1                  -1                  -1                 806                   6                  -1                   2                   2                3390                   1                  54                  12                   1                 0.0
                2012                   2                   1                   4                   3                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 807                   7                  -1                   2                   1                7860                   1                  56                  12                   1                58.8
                2012                   1                   3                   3                   2                   1                   1                   0                   0                   0                   3                  -1                  -1                  -1                 808                   4                  -1                   2                   2                8990                   5                  21                  14                   1                34.7
                2012                   1                   2                   6                   9                   1                   0                   0                   0                   0                   3                  -1                  -1                  -1                 809                   5                  -1                   2                   1                7860                   4                  67                  11                   0                36.0
                2012                   1                   2                   3                   2                   1                  12                   2                   2                   0                   1                  -1                  -1                  -1                 810                   1                  -1                   2                   2                6190                   3                  61                  12                   1                39.6
                2012                   1                   2                   3                   6                   1                   9                   2                   2                   0                   1                  -1                  -1                  -1                 811                   1                  -1                   2                   2                6390                   5                  51                  12                   1                25.4
                2012                   2                   2                   3                   5                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 812                   5                  -1                   2                   2                8680                   2                  72                   9                   0                22.3
                2012                   1                   1                   1                   2                   1                   2                   2                   2                   0                   3                  -1                  -1                  -1                 813                   2                  -1                   1                   2                 770                   3                  63                   9                   0                21.6
                2012                   1                   1                   1                   2                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 814                   5                  -1                   2                   2                2670                   1                  78                  18                   1                71.7
                2012                   2                   1                   1                   2                   1                  12                   2                   2                   0                   2                  -1                  -1                  -1                 815                   1                  -1                   2                   1                9480                   1                  45                  16                   3                82.8
                2012                   1                   1                   5                   2                   1                  13                   2                   2                   0                   1                  -1                  -1                  -1                 816                   1                  -1                   2                   2                6170                   1                  48                  12                   1                25.4
                2012                   1                   1                   3                   2                   1                   0                   0                   0                  12                   2                   3                   2                   2                 817                   5                  -1                   2                   1                7860                   1                  79                  16                   3                99.0
                2012                   1                   1                   1                   2                   1                  13                   2                   2                   0                   3                  -1                  -1                  -1                 818                   1                  -1                   2                   2                6170                   5                  30                  12                   1                25.4
                2012                   2                   1                   4                   2                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 819                   7                  -1                   2                   2                8270                   1                  32                  12                   1                40.8
                2012                   2                   1                   6                   2                   1                   0                   0                   0                   0                   3                  -1                  -1                  -1                 820                   7                  -1                   2                   2                8680                   5                  30                  11                   0                27.1
                2012                   1                   1                   5                   5                   1                  12                   2                   2                   0                   1                   2                   2                   2                 821                   1                  -1                   2                   2                7280                   1                  44                  16                   3                93.7
                2012                   2                   1                   1                   2                   1                   9                   2                   2                  54                   2                  -1                   2                   4                 822                   1                  -1                   2                   2                5380                   3                  42                  14                   2                77.5
                2012                   2                   2                   1                   5                   1                   0                   0                   0                  16                   3                  -1                  -1                  -1                 823                   5                  -1                   2                   1                8370                   3                  64                  14                   2                91.4
                2012                   1                   1                   1                   2                   1                  12                   0                   0                  12                   3                   3                   2                   1                 824                   4                  -1                   2                   1                 770                   5                  42                  16                   3                20.4
                2012                   2                   1                   5                   4                   1                   0                   0                   0                   0                   1                   3                   2                   1                 825                   7                  -1                   2                   2                6290                   1                  42                  16                   3                73.9
                2012                   1                   1                   5                   5                   1                  12                   2                   2                  17                   3                   3                   2                   2                 826                   1                  -1                   1                   2                7070                   3                  46                  16                   3                81.1
                2012                   1                   1                   1                   3                   1                   0                   2                   2                   0                   1                  -1                  -1                  -1                 827                   1                  -1                   2                   2                8560                   5                  26                  13                   1                30.6
                2012                   2                   1                   2                   3                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 828                   5                  -1                   2                   1                9570                   3                  63                  12                   1                57.6
                2012                   2                   2                   6                   1                   1                  10                   2                   2                   0                   2                  -1                   2                   4                 829                   1                  -1                   2                   1                7860                   1                  45                  16                   2                92.0
                2012                   2                   2                   6                   1                   1                  12                   2                   2                  42                   3                   2                   2                   2                 830                   1                  -1                   2                   2                6990                   5                  33                  15                   2                90.6
                2012                   2                   1                   4                   5                   1                   5                   0                   0                   0                   2                  -1                  -1                  -1                 831                   7                  -1                   2                   2                7480                   1                  27                  15                   1                51.1
                2012                   1                   2                   2                   5                   1                  12                   2                   2                  78                   3                   3                   2                   1                 832                   1                  -1                   2                   2                1470                   1                  50                  16                   3                79.2
                2012                   1                   1                   4                   5                   1                  11                   2                   2                   0                   1                   3                   2                   1                 833                   2                  -1                   1                   8                7280                   3                  68                  16                   3                93.7
                2012                   2                   1                   5                   9                   1                  11                   0                   0                   0                   2                  -1                  -1                  -1                 834                   4                  -1                   2                   2                7980                   1                  55                  12                   1                55.5
                2012                   2                   2                   3                   5                   1                   9                   2                   2                   0                   3                  -1                  -1                  -1                 835                   3                  35                   2                   1                7860                   2                  58                   9                   0                28.9
                2012                   2                   1                   5                   5                   1                   3                   2                   2                   0                   2                  -1                  -1                  -1                 836                   1                  -1                   2                   2                9160                   5                  19                  13                   1                73.5
                2012                   1                   1                   1                   0                   2                   0                   9                   9                   0                   1                  -1                  -1                  -1                 837                   1                  -1                   2                   2                 770                   4                  42                  98                   0                19.2
                2012                   2                   1                   5                   2                   1                   2                   2                   2                   0                   3                  -1                  -1                  -1                 838                   2                  -1                   2                   2                8680                   1                  38                  12                   1                31.0
                2012                   1                   1                   3                   5                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 839                   5                  -1                   2                   2                4670                   3                  63                  13                   1                29.5
                2012                   2                   1                   5                   5                   1                  11                   2                   2                   1                   2                   2                   2                   1                 840                   1                  -1                   2                   2                3890                   1                  27                  16                   3                93.7
                2012                   2                   2                   2                   5                   1                   0                   0                   0                   0                   3                  -1                  -1                  -1                 841                   5                  -1                   2                   2                3570                   2                  71                  12                   1                42.3
                2012                   1                   1                   1                   5                   1                  12                   2                   2                   0                   1                  -1                  -1                  -1                 842                   1                  -1                   2                   1                6290                   1                  38                  12                   1                48.2
                2012                   2                   1                   1                   5                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 843                   5                  -1                   2                   2                1670                   1                  77                  12                   1                42.3
                2012                   2                   1                   3                   5                   1                  12                   2                   2                   0                   3                  -1                  -1                  -1                 844                   1                  -1                   1                   2                4790                   1                  48                  12                   1                55.4
                2012                   2                   1                   3                   5                   1                   0                   0                   0                  16                   2                   3                   2                   1                 845                   5                  -1                   2                   1                7860                   2                  74                  16                   3                98.9
                2012                   2                   1                   3                   5                   1                  11                   2                   2                   0                   3                  -1                  -1                  -1                 846                   1                  -1                   2                   2                3990                   1                  56                  10                   1                36.5
                2012                   2                   1                   5                   6                   1                  11                   2                   2                   0                   2                  -1                  -1                  -1                 847                   1                  -1                   2                   2                6890                   5                  23                  15                   1                58.9
                2012                   1                   1                   4                   6                   1                  10                   2                   2                   0                   3                  -1                  -1                  -1                 848                   3                  35                   2                   2                 770                   5                  51                  10                   0                20.4
                2012                   2                   1                   4                   6                   1                  12                   2                   2                   0                   1                  -1                  -1                  -1                 849                   1                  -1                   1                   2                7070                   5                  47                  12                   1                61.0
                2012                   2                   1                   5                   6                   1                   9                   0                   0                   0                   2                  -1                  -1                  -1                 850                   4                  -1                   2                   1                9380                   3                  49                  12                   1                75.6
                2012                   2                   1                   5                   3                   1                   4                   1                   2                  12                   3                   3                   2                   2                 851                   1                  -1                   2                   2                6870                   5                  22                  15                   3                82.5
                2012                   1                   1                   6                   3                   1                  12                   2                   2                   0                   2                  -1                  -1                  -1                 852                   1                  -1                   2                   1                8190                   3                  36                  17                   3                97.8
                2012                   1                   1                   4                   6                   1                  13                   2                   2                   0                   3                  -1                  -1                  -1                 853                   1                  -1                   2                   2                4560                   1                  38                  12                   1                76.9
                2012                   1                   1                   4                   6                   1                  12                   1                   2                   0                   1                  -1                  -1                  -1                 854                   1                  -1                   2                   2                1280                   1                  22                  12                   0                22.3
                2012                   1                   1                   3                   3                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 855                   4                  -1                   2                   2                8660                   5                  46                  14                   1                22.3
                2012                   1                   1                   3                   3                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 856                   8                  -1                   2                   2                3570                   1                  63                  10                   0                38.2
                2012                   1                   1                   3                   3                   1                   2                   2                   2                   0                   2                  -1                  -1                  -1                 857                   2                  -1                   2                   2                8680                   5                  19                  11                   0                27.1
                2012                   1                   1                   2                   3                   1                  12                   2                   2                   0                   1                  -1                  -1                  -1                 858                   1                  -1                   2                   1                 680                   5                  52                  12                   1                43.9
                2012                   1                   1                   2                   3                   1                   3                   0                   0                   0                   1                  -1                  -1                  -1                 859                   4                  -1                   2                   2                 770                   3                  35                  11                   0                20.4
                2012                   2                   1                   3                   3                   1                   0                   0                   0                   0                   3                  -1                  -1                  -1                 860                   5                  -1                   2                   2                4770                   1                  64                  12                   1                55.4
                2012                   2                   1                   4                   3                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 861                   7                  -1                   2                   2                5170                   3                  49                  12                   1                55.4
                2012                   1                   1                   6                   3                   1                  12                   2                   2                   0                   2                  -1                  -1                  -1                 862                   1                  -1                   2                   2                9790                   1                  45                  11                   0                86.8
                2012                   2                   2                   1                   6                   1                   0                   0                   0                   0                   2                  -1                  -1                  -1                 863                   7                  -1                   0                   0                   0                   1                  68                  11                   0                 0.0
                2012                   2                   2                   6                   3                   1                   0                   0                   0                   0                   3                  -1                  -1                  -1                 864                   7                  -1                   2                   1                7860                   5                  45                  12                   1                22.3
                2012                   2                   2                   3                   3                   1                  12                   2                   1                   0                   2                  -1                  -1                  -1                 865                   1                  -1                   2                   2                8190                   3                  55                  18                   4                66.9
                2012                   1                   2                   5                   3                   1                   0                   0                   0                   0                   1                  -1                  -1                  -1                 866                   7                  -1                   2                   2                3980                   3                  62                  11                   1                42.0
